datacolumns 17
datarows 122
time	addmag_r	bicfemlh_r	gaslat_r	gasmed_r	gmax_r	gmed_r	gra_r	perlong_r	recfem_r	sar_r	semimem_r	sol_r	tfl_r	tibant_r	vaslat_r	vasmed_r
3.148	0.10776	0.065021	0.593419	0.691415	0.30955	0.386503	0.069027	1.036041	0.460063	0.754106	0.034966	0.48478	0.445546	0.249592	0.644071	0.68372
3.152	0.102892	0.062682	0.593093	0.691732	0.276118	0.345136	0.065768	1.023483	0.448313	0.742427	0.033985	0.478036	0.44436	0.245948	0.611788	0.660887
3.156	0.098348	0.060092	0.58993	0.68819	0.243922	0.307387	0.062555	1.004623	0.435482	0.727834	0.032868	0.469535	0.443425	0.240661	0.580447	0.636824
3.16	0.094071	0.057281	0.584134	0.681038	0.213344	0.273262	0.059438	0.980254	0.42211	0.711238	0.031633	0.459322	0.442507	0.233946	0.550553	0.611398
3.164	0.090005	0.054258	0.575743	0.67063	0.184722	0.242817	0.056474	0.950964	0.408888	0.693719	0.030288	0.447396	0.441383	0.226077	0.522231	0.584557
3.168	0.086191	0.051065	0.564656	0.657314	0.158419	0.216161	0.053736	0.917435	0.396639	0.676068	0.028863	0.433536	0.440017	0.217326	0.495469	0.556602
3.172	0.082749	0.047777	0.550824	0.641305	0.134829	0.193351	0.051301	0.880533	0.386116	0.65865	0.027394	0.417367	0.438574	0.207896	0.470382	0.528092
3.176	0.079846	0.044515	0.534366	0.622667	0.114266	0.174327	0.049283	0.840992	0.377865	0.641589	0.025947	0.39836	0.437288	0.197914	0.447514	0.500194
3.18	0.077622	0.041415	0.515341	0.60105	0.096987	0.15899	0.047789	0.799039	0.372163	0.624846	0.024588	0.376346	0.43624	0.187493	0.427704	0.474171
3.184	0.076139	0.038593	0.493694	0.576065	0.083162	0.147127	0.046909	0.754312	0.369139	0.608613	0.023373	0.351798	0.435321	0.176684	0.411823	0.451339
3.188	0.075398	0.036136	0.469562	0.547623	0.072849	0.138374	0.046691	0.706227	0.368946	0.593269	0.022335	0.325451	0.434214	0.165457	0.400573	0.432795
3.192	0.075381	0.034096	0.44297	0.515641	0.066024	0.132296	0.047137	0.654713	0.371751	0.579654	0.021492	0.297883	0.43252	0.153795	0.394368	0.419212
3.196	0.076062	0.032493	0.413798	0.48035	0.0626	0.128491	0.048201	0.600438	0.377637	0.568651	0.020851	0.269455	0.429981	0.141791	0.393277	0.410928
3.2	0.077379	0.031331	0.382119	0.442271	0.062456	0.126546	0.049796	0.544513	0.386436	0.560924	0.02041	0.240552	0.426504	0.129624	0.397173	0.407954
3.204	0.07923	0.030611	0.348371	0.40194	0.065429	0.12608	0.051807	0.488275	0.39763	0.556799	0.020155	0.211766	0.422192	0.117541	0.405714	0.409938
3.208	0.081505	0.030321	0.313356	0.360025	0.071311	0.12669	0.054114	0.432969	0.410352	0.55633	0.020069	0.183723	0.416988	0.105774	0.418516	0.416315
3.212	0.084064	0.030439	0.278018	0.317538	0.079852	0.128	0.056568	0.379593	0.423463	0.559483	0.02013	0.156938	0.410924	0.094526	0.435001	0.426425
3.216	0.086759	0.030931	0.243275	0.275694	0.090739	0.129703	0.059027	0.328949	0.4357	0.565926	0.020315	0.131855	0.404101	0.083987	0.454252	0.439552
3.22	0.089451	0.03176	0.209921	0.235592	0.103597	0.131597	0.061349	0.281646	0.445842	0.574937	0.0206	0.108825	0.396489	0.074269	0.475377	0.454845
3.224	0.092034	0.032879	0.178562	0.198068	0.118056	0.133617	0.063438	0.238118	0.453061	0.585381	0.020957	0.088083	0.388117	0.065427	0.497357	0.471408
3.228	0.094467	0.03425	0.149682	0.163701	0.133717	0.135705	0.065254	0.198745	0.456867	0.596023	0.021376	0.069755	0.378921	0.05749	0.519157	0.488375
3.232	0.0967	0.035826	0.123632	0.132838	0.1501	0.137786	0.066785	0.163854	0.457184	0.605713	0.021841	0.053872	0.368788	0.050496	0.539642	0.5047
3.236	0.098676	0.037557	0.100598	0.105635	0.166705	0.139751	0.068076	0.133614	0.453988	0.613207	0.022337	0.040387	0.357853	0.044458	0.557418	0.519079
3.24	0.100286	0.039366	0.08062	0.082087	0.183042	0.14145	0.069156	0.108007	0.447202	0.617077	0.022839	0.02919	0.3464	0.039346	0.570811	0.529882
3.244	0.101444	0.041162	0.063619	0.06207	0.19858	0.142722	0.070006	0.086853	0.436871	0.616052	0.02332	0.020122	0.334796	0.035085	0.578391	0.535864
3.248	0.102098	0.042834	0.049426	0.045371	0.21275	0.143407	0.070558	0.069846	0.423232	0.609494	0.023751	0.012991	0.323508	0.03156	0.579447	0.536677
