datacolumns 17
datarows 1739
time	addmag_r	bicfemlh_r	gaslat_r	gasmed_r	gmax_r	gmed_r	gra_r	perlong_r	recfem_r	sar_r	semimem_r	sol_r	tfl_r	tibant_r	vaslat_r	vasmed_r
2.228	0.00814	0.004157	0.00761	0.005006	0.008098	0.022504	0.005155	0.019982	0.007355	0.01188	0.001484	0.007686	0.003903	0.226609	0.003348	0.002451
2.2285	0.008287	0.004185	0.007558	0.004956	0.008132	0.022696	0.005121	0.019832	0.007302	0.011754	0.001678	0.007596	0.003884	0.224596	0.003375	0.002474
2.229	0.008438	0.004215	0.007506	0.004907	0.008166	0.022887	0.005088	0.019683	0.007249	0.011627	0.001878	0.007507	0.003866	0.222568	0.003403	0.002497
2.2295	0.008594	0.004245	0.007454	0.004858	0.008199	0.023077	0.005056	0.019533	0.007196	0.011498	0.002086	0.007419	0.003848	0.220527	0.003431	0.002521
2.23	0.008755	0.004277	0.007403	0.00481	0.008232	0.023265	0.005025	0.019384	0.007142	0.01137	0.0023	0.007332	0.00383	0.218473	0.003458	0.002545
2.2305	0.008921	0.00431	0.007351	0.004762	0.008263	0.023452	0.004994	0.019234	0.007089	0.01124	0.002523	0.007246	0.003814	0.216406	0.003486	0.002569
2.231	0.009092	0.004344	0.0073	0.004716	0.008295	0.023637	0.004965	0.019085	0.007035	0.01111	0.002752	0.007161	0.003797	0.214326	0.003513	0.002594
2.2315	0.009269	0.00438	0.00725	0.004669	0.008325	0.023821	0.004936	0.018937	0.006982	0.010979	0.002989	0.007077	0.003781	0.212235	0.003541	0.002618
2.232	0.00945	0.004417	0.007199	0.004624	0.008355	0.024002	0.004909	0.018788	0.006928	0.010848	0.003234	0.006995	0.003766	0.210132	0.003568	0.002643
2.2325	0.009637	0.004455	0.007149	0.004579	0.008385	0.024182	0.004882	0.01864	0.006874	0.010717	0.003486	0.006913	0.00375	0.208017	0.003595	0.002668
2.233	0.009829	0.004495	0.007099	0.004535	0.008414	0.02436	0.004856	0.018493	0.006821	0.010585	0.003747	0.006832	0.003736	0.205892	0.003623	0.002693
2.2335	0.010027	0.004537	0.007049	0.004491	0.008442	0.024536	0.004831	0.018346	0.006768	0.010454	0.004015	0.006753	0.003721	0.203756	0.00365	0.002719
2.234	0.01023	0.004579	0.007	0.004448	0.008469	0.02471	0.004807	0.0182	0.006714	0.010322	0.004291	0.006674	0.003707	0.201609	0.003677	0.002744
2.2345	0.01044	0.004624	0.00695	0.004406	0.008496	0.024881	0.004784	0.018054	0.006661	0.01019	0.004576	0.006597	0.003693	0.199452	0.003704	0.00277
2.235	0.010654	0.00467	0.006902	0.004364	0.008523	0.02505	0.004762	0.017909	0.006609	0.010059	0.004869	0.006521	0.00368	0.197285	0.003732	0.002796
2.2355	0.010875	0.004717	0.006853	0.004323	0.008548	0.025217	0.004741	0.017765	0.006556	0.009927	0.005171	0.006446	0.003667	0.195109	0.003759	0.002822
2.236	0.011102	0.004766	0.006805	0.004283	0.008573	0.025381	0.004721	0.017621	0.006503	0.009796	0.005481	0.006371	0.003654	0.192924	0.003786	0.002848
2.2365	0.011335	0.004817	0.006757	0.004243	0.008598	0.025543	0.004702	0.017478	0.006451	0.009665	0.0058	0.006298	0.003641	0.190731	0.003814	0.002874
2.237	0.011574	0.004869	0.006709	0.004204	0.008622	0.025701	0.004684	0.017336	0.006399	0.009535	0.006127	0.006226	0.003629	0.18853	0.003841	0.0029
2.2375	0.011819	0.004923	0.006662	0.004166	0.008645	0.025858	0.004667	0.017195	0.006348	0.009405	0.006464	0.006155	0.003616	0.186322	0.003869	0.002927
2.238	0.01207	0.004979	0.006615	0.004128	0.008668	0.026011	0.004651	0.017055	0.006296	0.009276	0.00681	0.006086	0.003604	0.184108	0.003897	0.002953
2.2385	0.012328	0.005037	0.006568	0.004091	0.00869	0.026162	0.004637	0.016915	0.006245	0.009147	0.007164	0.006017	0.003592	0.181888	0.003925	0.00298
2.239	0.012592	0.005097	0.006522	0.004055	0.008711	0.02631	0.004623	0.016777	0.006195	0.009019	0.007528	0.005949	0.00358	0.179664	0.003954	0.003006
2.2395	0.012863	0.005158	0.006476	0.004019	0.008732	0.026455	0.00461	0.016639	0.006144	0.008891	0.007902	0.005882	0.003568	0.177434	0.003983	0.003033
2.24	0.01314	0.005221	0.00643	0.003984	0.008753	0.026598	0.004598	0.016502	0.006094	0.008765	0.008285	0.005816	0.003557	0.175202	0.004012	0.003059
2.2405	0.013424	0.005287	0.006385	0.003949	0.008773	0.026737	0.004588	0.016366	0.006045	0.008639	0.008677	0.005752	0.003545	0.172967	0.004041	0.003086
2.241	0.013715	0.005354	0.00634	0.003915	0.008792	0.026874	0.004578	0.016232	0.005995	0.008514	0.009079	0.005688	0.003534	0.170731	0.00407	0.003113
2.2415	0.014013	0.005423	0.006296	0.003882	0.008811	0.027009	0.00457	0.016098	0.005947	0.00839	0.009491	0.005625	0.003522	0.168494	0.0041	0.003139
2.242	0.014317	0.005494	0.006251	0.003849	0.00883	0.02714	0.004562	0.015965	0.005898	0.008267	0.009913	0.005564	0.003511	0.166258	0.004131	0.003166
2.2425	0.014628	0.005567	0.006208	0.003817	0.008848	0.027269	0.004556	0.015834	0.00585	0.008145	0.010344	0.005503	0.0035	0.164023	0.004161	0.003192
2.243	0.014946	0.005643	0.006164	0.003786	0.008865	0.027395	0.004551	0.015703	0.005803	0.008024	0.010786	0.005443	0.003489	0.161791	0.004192	0.003218
2.2435	0.015271	0.00572	0.006121	0.003755	0.008882	0.027518	0.004547	0.015574	0.005756	0.007904	0.011238	0.005384	0.003477	0.159563	0.004224	0.003244
