Time addbrev_r addlong_r addmag1_r addmag2_r addmag3_r bicfemlh_r bicfemsh_r gaslat_r gasmed_r gmax1_r gmax2_r gmax3_r gmed1_r gmed2_r gmed3_r gmin1_r gmin2_r gmin3_r gra_r illiacus_r perbrev_r perlong_r perter_r psoas_r recfem_r sar_r semimem_r semiten_r sol_r tfl_r tibant_r vasint_r vaslat_r vasmed_r
3.0585 0.138901 0.138901 0.138901 0.138901 0.138901 0.0254849 0.0254849 0.0141882 0.0204766 0.0200657 0.0200657 0.0200657 0.0268706 0.0268706 0.0268706 0.0234675 0.0234675 0.0234675 0.143251 0 0.0300625 0.0300625 0.0300625 0 0.013082 0.0249097 0.0599875 0.0599875 0.00909629 0.0486879 0.18632 0.00330785 0.00347141 0.00314429
3.059 0.138658 0.138658 0.138658 0.138658 0.138658 0.0255722 0.0255722 0.0141498 0.0203909 0.0201425 0.0201425 0.0201425 0.0268579 0.0268579 0.0268579 0.0234996 0.0234996 0.0234996 0.143017 0 0.029991 0.029991 0.029991 0 0.0130253 0.0248281 0.060134 0.060134 0.00908098 0.04836 0.185849 0.00330008 0.00346139 0.00313878
3.0595 0.138411 0.138411 0.138411 0.138411 0.138411 0.0256605 0.0256605 0.0141107 0.020304 0.0202218 0.0202218 0.0202218 0.0268457 0.0268457 0.0268457 0.0235332 0.0235332 0.0235332 0.142783 0 0.0299183 0.0299183 0.0299183 0 0.0129685 0.0247464 0.0602796 0.0602796 0.00906532 0.0480303 0.185371 0.00329226 0.00345127 0.00313326
3.06 0.138162 0.138162 0.138162 0.138162 0.138162 0.0257498 0.0257498 0.0140711 0.0202158 0.0203034 0.0203034 0.0203034 0.026834 0.026834 0.026834 0.0235682 0.0235682 0.0235682 0.142548 0 0.0298444 0.0298444 0.0298444 0 0.0129116 0.0246646 0.0604243 0.0604243 0.00904932 0.047699 0.184887 0.00328439 0.00344108 0.0031277
3.0605 0.137909 0.137909 0.137909 0.137909 0.137909 0.0258398 0.0258398 0.014031 0.0201264 0.0203875 0.0203875 0.0203875 0.0268229 0.0268229 0.0268229 0.0236046 0.0236046 0.0236046 0.142313 0 0.0297694 0.0297694 0.0297694 0 0.0128547 0.0245829 0.0605677 0.0605677 0.00903298 0.0473661 0.184396 0.00327646 0.0034308 0.00312213
3.061 0.137654 0.137654 0.137654 0.137654 0.137654 0.0259307 0.0259307 0.0139903 0.0200359 0.0204739 0.0204739 0.0204739 0.0268124 0.0268124 0.0268124 0.0236426 0.0236426 0.0236426 0.142077 0 0.0296933 0.0296933 0.0296933 0 0.0127977 0.0245011 0.0607098 0.0607098 0.00901628 0.0470318 0.183899 0.00326849 0.00342045 0.00311653
3.0615 0.137395 0.137395 0.137395 0.137395 0.137395 0.0260224 0.0260224 0.013949 0.0199442 0.0205628 0.0205628 0.0205628 0.0268025 0.0268025 0.0268025 0.0236821 0.0236821 0.0236821 0.141841 0 0.0296161 0.0296161 0.0296161 0 0.0127407 0.0244194 0.0608505 0.0608505 0.00899924 0.0466962 0.183396 0.00326048 0.00341004 0.00311092
3.062 0.137133 0.137133 0.137133 0.137133 0.137133 0.0261148 0.0261148 0.0139072 0.0198514 0.020654 0.020654 0.020654 0.0267932 0.0267932 0.0267932 0.0237231 0.0237231 0.0237231 0.141604 0 0.0295378 0.0295378 0.0295378 0 0.0126836 0.0243377 0.0609895 0.0609895 0.00898186 0.0463594 0.182886 0.00325243 0.00339956 0.00310529
3.0625 0.136868 0.136868 0.136868 0.136868 0.136868 0.0262078 0.0262078 0.0138649 0.0197574 0.0207477 0.0207477 0.0207477 0.0267846 0.0267846 0.0267846 0.0237657 0.0237657 0.0237657 0.141367 0 0.0294585 0.0294585 0.0294585 0 0.0126266 0.0242561 0.0611268 0.0611268 0.00896412 0.0460216 0.182371 0.00324435 0.00338903 0.00309966
3.063 0.1366 0.1366 0.1366 0.1366 0.1366 0.0263015 0.0263015 0.0138221 0.0196624 0.0208439 0.0208439 0.0208439 0.0267766 0.0267766 0.0267766 0.0238098 0.0238098 0.0238098 0.141129 0 0.0293782 0.0293782 0.0293782 0 0.0125696 0.0241745 0.0612621 0.0612621 0.00894604 0.0456828 0.18185 0.00323623 0.00337844 0.00309402
3.0635 0.13633 0.13633 0.13633 0.13633 0.13633 0.0263958 0.0263958 0.0137788 0.0195664 0.0209424 0.0209424 0.0209424 0.0267694 0.0267694 0.0267694 0.0238555 0.0238555 0.0238555 0.140891 0 0.0292969 0.0292969 0.0292969 0 0.0125127 0.024093 0.0613954 0.0613954 0.00892761 0.0453432 0.181324 0.00322808 0.0033678 0.00308837
3.064 0.136056 0.136056 0.136056 0.136056 0.136056 0.0264906 0.0264906 0.013735 0.0194693 0.0210434 0.0210434 0.0210434 0.026763 0.026763 0.026763 0.0239028 0.0239028 0.0239028 0.140652 0 0.0292146 0.0292146 0.0292146 0 0.0124558 0.0240117 0.0615265 0.0615265 0.00890883 0.0450029 0.180792 0.00321991 0.00335712 0.00308271
3.0645 0.13578 0.13578 0.13578 0.13578 0.13578 0.026586 0.026586 0.0136908 0.0193711 0.0211468 0.0211468 0.0211468 0.0267573 0.0267573 0.0267573 0.0239516 0.0239516 0.0239516 0.140413 0 0.0291314 0.0291314 0.0291314 0 0.012399 0.0239304 0.0616553 0.0616553 0.00888969 0.044662 0.180255 0.00321172 0.00334639 0.00307705
3.065 0.135501 0.135501 0.135501 0.135501 0.135501 0.0266818 0.0266818 0.013646 0.0192721 0.0212526 0.0212526 0.0212526 0.0267525 0.0267525 0.0267525 0.0240021 0.0240021 0.0240021 0.140172 0 0.0290473 0.0290473 0.0290473 0 0.0123423 0.0238493 0.0617816 0.0617816 0.00887021 0.0443207 0.179713 0.00320351 0.00333563 0.00307139
3.0655 0.135219 0.135219 0.135219 0.135219 0.135219 0.0267781 0.0267781 0.0136008 0.019172 0.0213608 0.0213608 0.0213608 0.0267484 0.0267484 0.0267484 0.0240542 0.0240542 0.0240542 0.139931 0 0.0289624 0.0289624 0.0289624 0 0.0122858 0.0237682 0.0619053 0.0619053 0.00885038 0.0439789 0.179166 0.00319528 0.00332483 0.00306573
