Time addbrev_r addlong_r addmag1_r addmag2_r addmag3_r bicfemlh_r bicfemsh_r gaslat_r gasmed_r gmax1_r gmax2_r gmax3_r gmed1_r gmed2_r gmed3_r gmin1_r gmin2_r gmin3_r gra_r illiacus_r perbrev_r perlong_r perter_r psoas_r recfem_r sar_r semimem_r semiten_r sol_r tfl_r tibant_r vasint_r vaslat_r vasmed_r
3.344 0.100043 0.0862974 0.0405205 0.0561924 0.0635208 0.0640112 0.182877 0.0236647 0.0269338 0.069932 0.0751811 0.0768244 0.0491499 0.0775873 0.0565258 0.0727298 0.0598065 0.0352346 0.324909 0.0951618 0.0699741 0.076698 0.087664 0.0834716 0.0407873 0.528821 0.0578147 0.174535 0.0640559 0.104977 0.0774288 0.0601135 0.0556292 0.0630976
3.348 0.101471 0.0889145 0.0414941 0.0562306 0.063699 0.0633715 0.18384 0.0231019 0.0273866 0.0674132 0.0724606 0.0739785 0.0478797 0.0757278 0.0546845 0.0720198 0.0587999 0.0339416 0.327717 0.0966151 0.0702576 0.0768327 0.0890396 0.0849436 0.0404357 0.531009 0.0575041 0.174409 0.0629462 0.105309 0.0785714 0.0582326 0.0537455 0.0612651
3.352 0.102964 0.0915971 0.0426038 0.0564211 0.0640201 0.0627786 0.184804 0.0223138 0.0280657 0.06479 0.0696415 0.07111 0.0465416 0.0737688 0.0527717 0.071262 0.0577291 0.0325707 0.330664 0.0980553 0.0704428 0.0768435 0.0906452 0.0864039 0.039889 0.533107 0.0572873 0.174421 0.0615516 0.105515 0.0800328 0.0562038 0.0517067 0.0592838
3.356 0.1045 0.0943064 0.0438349 0.056766 0.0644827 0.0622288 0.185747 0.0212751 0.0290065 0.0620936 0.0667576 0.0682631 0.0451476 0.0717286 0.0508108 0.0704605 0.0566011 0.0311327 0.333701 0.0994627 0.0705031 0.0767037 0.0924717 0.0878326 0.0391537 0.535083 0.0571632 0.174567 0.0598463 0.105584 0.081828 0.0540538 0.0495422 0.0571795
3.36 0.106058 0.0970037 0.0451687 0.0572627 0.0650817 0.0617183 0.186645 0.019967 0.0302443 0.0593599 0.0638478 0.0654865 0.0437136 0.0696286 0.0488257 0.0696214 0.0554253 0.0296398 0.336781 0.100818 0.0704104 0.0763865 0.0944972 0.0892103 0.0382407 0.536902 0.0571283 0.174842 0.0578114 0.105512 0.0839649 0.0518108 0.0472864 0.054981
3.364 0.107614 0.0996546 0.0465797 0.0578988 0.065804 0.061239 0.187478 0.0183795 0.0318133 0.0566193 0.0609451 0.0628148 0.0422589 0.0674877 0.0468343 0.068755 0.0542129 0.028103 0.339854 0.102107 0.0701381 0.075867 0.09669 0.0905231 0.0371644 0.538544 0.0571757 0.175232 0.0554355 0.105295 0.0864446 0.049499 0.0449729 0.0527141
3.368 0.10915 0.102226 0.0480419 0.0586602 0.066635 0.0607799 0.188219 0.0165168 0.0337482 0.0539084 0.0580896 0.0602892 0.0408058 0.0653272 0.0448555 0.0678726 0.0529765 0.0265343 0.342862 0.103316 0.0696627 0.0751252 0.0990006 0.0917565 0.0359661 0.539973 0.0572897 0.175714 0.0527287 0.10492 0.0892524 0.0471714 0.0426707 0.0504358
3.372 0.110646 0.104684 0.04953 0.0595337 0.0675602 0.0603366 0.188839 0.0144388 0.0360546 0.0512769 0.0553378 0.0579683 0.039382 0.0631753 0.0429121 0.0669874 0.0517313 0.0249489 0.345744 0.104425 0.0689722 0.0741548 0.101358 0.0928925 0.0346967 0.541151 0.0574517 0.176259 0.0497383 0.104376 0.0923429 0.0448956 0.0404659 0.0482192
3.376 0.112085 0.106997 0.0510141 0.0604992 0.0685592 0.0599103 0.189323 0.0122983 0.0386928 0.048776 0.0527473 0.055902 0.0380193 0.0610617 0.0410251 0.0661165 0.0504956 0.0233637 0.348446 0.10542 0.0680706 0.072967 0.103681 0.0939162 0.0334025 0.542057 0.057643 0.176838 0.0465508 0.103672 0.0956427 0.0427305 0.0384332 0.0461297
3.38 0.113452 0.109143 0.0524644 0.0615323 0.0696101 0.0595105 0.189673 0.0103799 0.0415665 0.0464507 0.05037 0.0541233 0.0367512 0.0590128 0.0392082 0.0652794 0.0492889 0.0217934 0.350932 0.106289 0.0669863 0.071598 0.105888 0.0948181 0.0321084 0.542693 0.0578514 0.177427 0.0432902 0.102838 0.0990479 0.0407071 0.0366002 0.0441999
