datacolumns 17
datarows 1067
time	addmag_r	bicfemlh_r	gaslat_r	gasmed_r	gmax_r	gmed_r	gra_r	perlong_r	recfem_r	sar_r	semimem_r	sol_r	tfl_r	tibant_r	vaslat_r	vasmed_r
2.642	0.059589	0.054971	0.006356	0.002441	0.012994	0.160678	0.043841	0.012377	0.00382	0.009079	0.065294	0.003527	0.024543	0.0522	0.002709	0.001673
2.6425	0.058774	0.054305	0.006363	0.002385	0.012898	0.162119	0.042915	0.012476	0.003822	0.008997	0.065151	0.003507	0.024903	0.052476	0.002718	0.001666
2.643	0.057965	0.053653	0.006368	0.002328	0.012803	0.163546	0.041996	0.012577	0.003824	0.008914	0.065018	0.003485	0.025265	0.052754	0.002727	0.00166
2.6435	0.05716	0.053017	0.006373	0.00227	0.012709	0.164959	0.041086	0.012679	0.003827	0.008831	0.064895	0.003462	0.025627	0.053036	0.002737	0.001654
2.644	0.056361	0.052395	0.006377	0.002211	0.012616	0.166356	0.040182	0.012782	0.003829	0.008749	0.064781	0.003439	0.025992	0.05332	0.002747	0.001648
2.6445	0.055567	0.051788	0.006381	0.002152	0.012524	0.167738	0.039287	0.012887	0.003832	0.008667	0.064677	0.003415	0.026357	0.053608	0.002758	0.001642
2.645	0.05478	0.051196	0.006383	0.002091	0.012434	0.169104	0.0384	0.012994	0.003834	0.008585	0.064582	0.00339	0.026722	0.053898	0.002768	0.001636
2.6455	0.053998	0.050618	0.006385	0.00203	0.012345	0.170453	0.037522	0.013102	0.003837	0.008504	0.064495	0.003364	0.027089	0.054191	0.002779	0.001631
2.646	0.053222	0.050055	0.006386	0.001968	0.012257	0.171785	0.036651	0.013211	0.003839	0.008423	0.064416	0.003337	0.027456	0.054487	0.002791	0.001625
2.6465	0.052452	0.049506	0.006387	0.001905	0.012171	0.173101	0.03579	0.013322	0.003842	0.008342	0.064344	0.003309	0.027824	0.054786	0.002802	0.00162
2.647	0.051689	0.048971	0.006386	0.00184	0.012086	0.174399	0.034937	0.013435	0.003844	0.008262	0.06428	0.003281	0.028191	0.055087	0.002814	0.001615
2.6475	0.050932	0.048451	0.006385	0.001775	0.012002	0.175679	0.034093	0.013549	0.003847	0.008183	0.064223	0.003252	0.028559	0.05539	0.002826	0.00161
2.648	0.050182	0.047944	0.006383	0.001709	0.01192	0.176941	0.033258	0.013664	0.003849	0.008104	0.064173	0.003222	0.028927	0.055696	0.002838	0.001605
2.6485	0.049439	0.047451	0.00638	0.001642	0.011839	0.178186	0.032433	0.013781	0.003852	0.008026	0.064128	0.003191	0.029294	0.056003	0.002851	0.0016
2.649	0.048703	0.046973	0.006376	0.001574	0.011759	0.179412	0.031617	0.0139	0.003854	0.007949	0.064089	0.003159	0.029661	0.056313	0.002864	0.001596
2.6495	0.047973	0.046507	0.006371	0.001505	0.011681	0.18062	0.03081	0.014019	0.003857	0.007873	0.064056	0.003126	0.030027	0.056624	0.002877	0.001591
2.65	0.047251	0.046055	0.006365	0.001436	0.011604	0.181811	0.030012	0.014141	0.003859	0.007797	0.064027	0.003093	0.030393	0.056937	0.00289	0.001587
2.6505	0.046536	0.045616	0.006359	0.001365	0.011528	0.182984	0.029224	0.014264	0.003862	0.007722	0.064004	0.003058	0.030757	0.057251	0.002904	0.001583
2.651	0.045829	0.045191	0.006351	0.001293	0.011454	0.184141	0.028446	0.014388	0.003864	0.007649	0.063985	0.003023	0.03112	0.057566	0.002918	0.001578
2.6515	0.045128	0.044778	0.006343	0.00122	0.011381	0.18528	0.027678	0.014514	0.003867	0.007576	0.06397	0.002987	0.031481	0.057882	0.002932	0.001574
2.652	0.044436	0.044378	0.006333	0.001147	0.01131	0.186403	0.026919	0.014641	0.00387	0.007504	0.06396	0.00295	0.031841	0.058199	0.002946	0.00157
2.6525	0.043751	0.043991	0.006323	0.001072	0.01124	0.18751	0.026171	0.01477	0.003872	0.007433	0.063953	0.002912	0.032198	0.058516	0.002961	0.001566
2.653	0.043073	0.043616	0.006311	0.000997	0.011171	0.1886	0.025432	0.0149	0.003875	0.007363	0.06395	0.002874	0.032554	0.058833	0.002975	0.001562
2.6535	0.042404	0.043253	0.006298	0.00092	0.011104	0.189675	0.024703	0.015033	0.003878	0.007295	0.06395	0.002834	0.032907	0.05915	0.00299	0.001558
2.654	0.041742	0.042903	0.006285	0.000842	0.011038	0.190733	0.023984	0.015166	0.00388	0.007227	0.063954	0.002794	0.033257	0.059467	0.003005	0.001554
2.6545	0.041088	0.042564	0.00627	0.000764	0.010973	0.191776	0.023275	0.015302	0.003883	0.00716	0.063961	0.002752	0.033604	0.059783	0.00302	0.00155
2.655	0.040443	0.042238	0.006254	0.000685	0.01091	0.192802	0.022577	0.015439	0.003886	0.007095	0.063971	0.00271	0.033949	0.060099	0.003036	0.001547
2.6555	0.039805	0.041923	0.006237	0.000604	0.010848	0.193813	0.021888	0.015578	0.003888	0.007031	0.063985	0.002667	0.034289	0.060413	0.003051	0.001543
2.656	0.039176	0.04162	0.006219	0.000523	0.010787	0.194807	0.021209	0.015719	0.003891	0.006968	0.064002	0.002623	0.034626	0.060727	0.003067	0.001539
2.6565	0.038555	0.041328	0.0062	0.000441	0.010727	0.195786	0.02054	0.015862	0.003894	0.006906	0.064022	0.002578	0.034959	0.061039	0.003083	0.001535
